# Princeton WordNet 3.0 irregular inflections — surface → base form(s).
# GENERATED by scripts/build-irregulars.ts. Columns:
#   surface <TAB> base[,base] <TAB> pos[,pos] (v|n|a|r) <TAB> reader (1 = safe
#   without a verifier, so englishLemma may use it; 0 = edge-only, see the script)
glandes	glans	n	1
glassier	glassy	a	1
glassiest	glassy	a	1
glibber	glib	a	1
glibbest	glib	a	1
gliomata	glioma	n	1
glissandi	glissando	n	1
globefishes	globefish	n	1
globigerinae	globigerina	n	1
glochidcia	glochidium	n	1
glochidia	glochidium	n	1
glomeruli	glomerulus	n	1
glommed	glom	v	1
glomming	glom	v	1
gloomier	gloomy	a	1
gloomiest	gloomy	a	1
gloried	glory	v	1
glorified	glorify	v	0
glossae	glossa	n	1
glossier	glossy	a	1
glossiest	glossy	a	1
glottides	glottis	n	1
glummer	glum	a	1
glummest	glum	a	1
glutaei	glutaeus	n	1
glutei	gluteus	n	1
glutted	glut	v	0
glutting	glut	v	1
gnawn	gnaw	v	1
gnoses	gnosis	n	1
goatfishes	goatfish	n	1
goboes	gobo	n	1
godchildren	godchild	n	1
godlier	godly	a	1
godliest	godly	a	1
goer	goer	a	0
goes	go	n	1
goes_deep	go_deep	v	0
going_deep	go_deep	v	0
goings-over	going-over	n	1
goldfishes	goldfish	n	1
gollied	golly	v	1
gomphoses	gomphosis	n	1
gone	go	v	0
gone_deep	go_deep	v	0
goner	goner	a	0
gonia	gonion	n	1
gonidia	gonidium	n	1
gonococci	gonococcus	n	1
goodlier	goodly	a	1
goodliest	goodly	a	1
goodwives	goodwife	n	1
goofier	goofy	a	1
goofiest	goofy	a	1
gooier	gooey	a	1
gooiest	gooey	a	1
goose-stepped	goose-step	v	1
goose-stepping	goose-step	v	1
goosefishes	goosefish	n	1
goosier	goosy	a	1
goosiest	goosy	a	1
gorgoneia	gorgoneion	n	1
gorier	gory	a	1
goriest	gory	a	1
gospopoda	gospodin	n	1
got	get	v	1
got_lost	get_lost	v	0
got_started	get_started	v	0
gotten	get	v	1
gotten_lost	get_lost	v	0
governors_general	governor_general	n	0
goyim	goy	n	1
gps	gps	n	0
grabbed	grab	v	1
grabbing	grab	v	1
gradelier	gradely	a	1
gradeliest	gradely	a	1
grader	grader	a	0
grafen	graf	n	1
graffiti	graffito	n	0
grainier	grainy	a	1
grainiest	grainy	a	1
grandchildren	grandchild	n	1
grants-in-aid	grant-in-aid	n	1
granulomata	granuloma	n	1
grassier	grassy	a	1
grassiest	grassy	a	1
gratified	gratify	v	0
gravamina	gravamen	n	1
gravelled	gravel	v	1
gravelling	gravel	v	1
graven	grave	v	0
greasier	greasy	a	1
greasiest	greasy	a	1
greedier	greedy	a	1
greediest	greedy	a	1
grew	grow	v	1
grig-gris	gris-gris	n	1
grimmer	grim	a	1
grimmest	grim	a	1
grinned	grin	v	1
grinning	grin	v	0
gripped	grip	v	1
gripping	grip	v	0
gript	grip	v	1
grislier	grisly	a	1
grisliest	grisly	a	1
gritted	grit	v	1
grittier	gritty	a	1
grittiest	gritty	a	1
gritting	grit	v	1
grizzlier	grizzly	a	1
grizzliest	grizzly	a	1
groggier	groggy	a	1
groggiest	groggy	a	1
groovier	groovy	a	1
grooviest	groovy	a	1
groszy	grosz	n	1
grottier	grotty	a	1
grottiest	grotty	a	1
grottoes	grotto	n	1
ground	grind	v	0
grounder	grounder	a	0
grouper	grouper	a	0
groutier	grouty	a	1
groutiest	grouty	a	1
grovelled	grovel	v	1
grovelling	grovel	v	0
grown	grow	v	0
grubbed	grub	v	1
grubbier	grubby	a	1
grubbiest	grubby	a	1
grubbing	grub	v	1
grumpier	grumpy	a	1
grumpiest	grumpy	a	1
guarantied	guaranty	v	1
guest	guest	a	0
guilder	guilde	n	0
guilders	guilde,guilder	n	0
guiltier	guilty	a	1
guiltiest	guilty	a	1
guitarfishes	guitarfish	n	1
gullied	gully	v	1
gummata	gumma	n	1
gummed	gum	v	0
gummier	gummy	a	1
gummiest	gummy	a	1
gumming	gum	v	0
gunned	gun	v	1
gunning	gun	v	1
gurnard	gurnar	n	0
gurnards	gurnar,gurnard	n	0
gushier	gushy	a	1
gushiest	gushy	a	1
gustier	gusty	a	1
gustiest	gusty	a	1
gutsier	gutsy	a	1
gutsiest	gutsy	a	1
guttae	gutta	n	1
gymnasia	gymnasium	n	1
gynaecea	gynaeceum	n	1
gynaecia	gynaecium	n	1
gynecea	gynecium	n	1
gynecia	gynecium	n	1
gynoecea	gynoecium	n	1
gynoecia	gynoecium	n	1
gypped	gyp	v	1
gypping	gyp	v	1
gyri	gyrus	n	1
hacksawn	hacksaw	v	1
had	have	v	1
had_a_feeling	have_a_feeling	v	0
had_left	have_left	v	0
had_the_feeling	have_the_feeling	v	0
hadarim	heder	n	1
hadjes	hadj	n	1
haematolyses	haematolysis	n	1
haematomata	haematoma	n	1
haematozoa	haematozoon	n	1
haemodialyses	haemodialysis	n	1
haemolyses	haemolysis	n	1
haemoptyses	haemoptysis	n	1
haeredes	haeres	n	1
haftaroth	haftarah	n	1
hagfishes	hagfish	n	1
haggadas	haggada,haggadah	n	0
haggadoth	haggada	n	1
hairier	hairy	a	1
hairiest	hairy	a	1
hajjes	hajj	n	1
haleru	haler	n	1
halfpence	halfpenny	n	1
halfways	halfway	a	1
hallot	hallah	n	1
halloth	hallah	n	1
halluces	hallux	n	1
haloes	halo	n	1
halter	halter	a	0
halteres	halter,haltere	n	0
halves	half	n	1
hammed	ham	v	1
hammier	hammy	a	1
hammiest	hammy	a	1
hamming	ham	v	0
hamstrung	hamstring	v	1
hamuli	hamulus	n	1
hand-knitted	hand-knit	v	1
hand-knitting	hand-knit	v	1
handfed	handfeed	v	1
handicapped	handicap	v	0
handicapping	handicap	v	1
handier	handy	a	1
handiest	handy	a	1
handselled	handsel	v	1
handselling	handsel	v	1
hangers-on	hanger-on	n	1
haphtaroth	haphtarah	n	1
happier	happy	a	1
happiest	happy	a	1
harder	hard	r	1
hardest	hard	r	1
hardier	hardy	a	1
hardiest	hardy	a	1
haredim	haredi	n	1
harried	harry	v	0
haruspices	haruspex	n	1
has	have	v	1
has_a_feeling	have_a_feeling	v	0
has_left	have_left	v	0
has_the_feeling	have_the_feeling	v	0
hasidim	hasid	n	0
hassidim	hassid	n	0
hastier	hasty	a	1
hastiest	hasty	a	1
hatchelled	hatchel	v	1
hatchelling	hatchel	v	1
hatted	hat	v	0
hatting	hat	v	1
haughtier	haughty	a	1
haughtiest	haughty	a	1
haustella	haustellum	n	1
haustoria	haustorium	n	1
having_a_feeling	have_a_feeling	v	0
having_left	have_left	v	0
having_the_feeling	have_the_feeling	v	0
hazier	hazy	a	1
haziest	hazy	a	1
hazzanim	hazzan	n	1
header	header	a	0
headier	heady	a	1
headiest	heady	a	1
healthier	healthy	a	0
healthiest	healthy	a	1
heard	hear	v	0
heartier	hearty	a	1
heartiest	hearty	a	1
heavier	heavy	a	1
heaviest	heavy	a	1
hectocotyli	hectocotylus	n	1
hedgehopped	hedgehop	v	1
hedgehopping	hedgehop	v	1
heftier	hefty	a	1
heftiest	hefty	a	1
heirs-at-law	heir-at-law	n	1
held	hold	v	0
heldentenore	heldentenor	n	1
helices	helix	n	1
heliozoa	heliozoan	n	0
hematolyses	hematolysis	n	1
hematomata	hematoma	n	1
hematozoa	hematozoon	n	1
hemelytra	hemelytron	n	1
hemielytra	hemielytron	n	1
hemmed	hem	v	1
hemming	hem	v	1
hemodialyses	hemodialysis	n	1
hemolyses	hemolysis	n	1
hemoptyses	hemoptysis	n	1
hendecahedra	hendecahedron	n	1
hens-and-chickens	hen-and-chickens	n	1
hepper	hep	a	1
heppest	hep	a	1
heraclidae	heraclid	n	1
heraklidae	heraklid	n	1
herbaria	herbarium	n	1
herbier	herby	a	1
herbiest	herby	a	1
hermae	herm,herma	n	0
hermai	herma	n	1
herniae	hernia	n	1
heroes	hero	n	1
herren	herr	n	1
hetaerae	hetaera	n	1
hetairai	hetaira	n	1
hewn	hew	v	0
hibernacula	hibernaculum	n	1
hiccupped	hiccup	v	1
hiccupping	hiccup	v	1
hid	hide	v	1
hidden	hide	v	0
hieracosphinges	hieracosphinx	n	1
high-hatted	high-hat	v	1
high-hatting	high-hat	v	1
hila	hilum	n	1
hili	hilus	n	1
himatia	himation	n	1
hinder	hind	a	0
hinnied	hinny	v	1
hipper	hip	a	1
hippest	hip	a	1
hippier	hippy	a	1
hippiest	hippy	a	1
hippocampi	hippocampus	n	1
hippopotami	hippopotamus	n	1
his	his	n	0
hitting	hit	v	0
hoarier	hoary	a	1
hoariest	hoary	a	1
hobbed	hob	v	1
hobbing	hob	v	1
hobnobbed	hobnob	v	1
hobnobbing	hobnob	v	1
hoboes	hobo	n	1
hocus-pocussed	hocus-pocus	v	1
hocus-pocussing	hocus-pocus	v	1
hocussed	hocus	v	1
hocussing	hocus	v	1
hogfishes	hogfish	n	1
hogged	hog	v	0
hogging	hog	v	1
hogtying	hogtie	v	1
holier	holy	a	1
holiest	holy	a	1
homelier	homely	a	1
homeliest	homely	a	1
homer	homer	a	0
homier	homey	a	1
homiest	homey	a	1
homunculi	homunculus	n	1
honied	honey	v	0
honoraria	honorarium	n	1
hooves	hoof	n	1
hopped	hop	v	1
hopping	hop	v	1
hornier	horny	a	1
horniest	horny	a	1
horologia	horologium	n	1
horrified	horrify	v	0
horsewhipped	horsewhip	v	1
horsewhipping	horsewhip	v	0
horsier	horsy	a	1
horsiest	horsy	a	1
hotter	hot	a	1
hottest	hot	a	1
houselled	housel	v	1
houselling	housel	v	1
houses_of_cards	house_of_cards	n	0
housewives	housewife	n	1
hove	heave	v	1
hovelled	hovel	v	1
hovelling	hovel	v	1
hugged	hug	v	1
hugging	hug	v	0
humbugged	humbug	v	1
humbugging	humbug	v	1
humeri	humerus	n	1
humidified	humidify	v	1
hummed	hum	v	1
humming	hum	v	0
humpier	humpy	a	1
humpiest	humpy	a	1
hung	hang	v	1
hunger	hunger	a	0
hungrier	hungry	a	1
hungriest	hungry	a	1
hurried	hurry	v	0
huskier	husky	a	1
huskiest	husky	a	1
hydrae	hydra	n	1
hydromedusae	hydromedusa	n	1
hydrozoa	hydrozoan	n	0
hymenoptera	hymenopteran	n	0
hynia	hymenium	n	1
hyniums	hymenium	n	1
hypanthia	hypanthium	n	1
hyperostoses	hyperostosis	n	1
hypertrophied	hypertrophy	v	0
hyphae	hypha	n	1
hypnoses	hypnosis	n	1
hypochondria	hypochondrium	n	0
hypogastria	hypogastrium	n	1
hypogea	hypogeum	n	1
hypophyses	hypophysis	n	1
hypostases	hypostasis	n	1
hypothalami	hypothalamus	n	1
hypotheses	hypothesis	n	1
hyraces	hyrax	n	1
iambi	iamb	n	1
ibices	ibex	n	1
ibo	igbo	n	1
ichthyosauri	ichthyosaurus	n	1
ichthyosauruses	ichthyosaur,ichthyosaurus	n	0
icier	icy	a	1
iciest	icy	a	1
iconostases	iconostas,iconostasis	n	0
icosahedra	icosahedron	n	1
ideata	ideatum	n	1
identified	identify	v	0
igorrorote	igorrote	n	1
ilia	ilium	n	1
imagines	imago	n	1
imagoes	imago	n	1
imbedded	imbed	v	1
imbedding	imbed	v	1
impanelled	impanel	v	1
impanelling	impanel	v	1
impelled	impel	v	0
impelling	impel	v	0
imperia	imperium	n	1
impies	impi	n	1
implied	imply	v	1
inbred	inbreed	v	0
incubi	incubus	n	1
incudes	incus	n	1
incurred	incur	v	1
incurring	incur	v	0
indemnified	indemnify	v	1
indices	index	n	1
indigoes	indigo	n	1
indumenta	indumentum	n	1
indusia	indusium	n	1
indwelt	indwell	v	1
inferred	infer	v	1
inferring	infer	v	1
infundibula	infundibulum	n	1
ingushes	ingush	n	1
initialled	initial	v	1
initialling	initial	v	1
inkier	inky	a	1
inkiest	inky	a	1
inlaid	inlay	v	0
innuendoes	innuendo	n	1
inocula	inoculum	n	1
inquisitors-general	inquisitor-general	n	1
insectaria	insectarium	n	1
insetting	inset	v	1
insider	insider	a	0
inspanned	inspan	v	1
inspanning	inspan	v	1
installed	instal,install	v	0
installing	instal,install	v	0
insulae	insula	n	1
intagli	intaglio	n	1
intensified	intensify	v	0
interbred	interbreed	v	0
intercropped	intercrop	v	1
intercropping	intercrop	v	1
intercutting	intercut	v	1
interest	interest	a	0
interlaid	interlay	v	1
interlapped	interlap	v	1
interlapping	interlap	v	1
interleaves	interleaf	n	1
intermarried	intermarry	v	1
intermezzi	intermezzo	n	1
intermitted	intermit	v	1
intermitting	intermit	v	1
interpled	interplead	v	1
interred	inter	v	0
interreges	interrex	n	1
interregna	interregnum	n	1
interring	inter	v	1
interstratified	interstratify	v	1
interwove	interweave	v	1
interwoven	interweave	v	0
intimae	intima	n	1
intromitted	intromit	v	1
intromitting	intromit	v	1
involucella	involucellum	n	1
involucra	involucre,involucrum	n	0
inwove	inweave	v	1
inwoven	inweave	v	1
inwrapped	inwrap	v	1
inwrapping	inwrap	v	1
irides	iris	n	1
irs	irs	n	0
is	be,is	v,n	0
ischia	ischium	n	0
isthmi	isthmus	n	1
jabbed	jab	v	1
jabbing	jab	v	0
jackeroos	jackaroo,jackeroo	n	0
jackfishes	jackfish	n	1
jackknives	jackknife	n	1
jacks-in-the-box	jack-in-the-box	n	1
jagged	jag	v	0
jaggier	jaggy	a	1
jaggiest	jaggy	a	1
jagging	jag	v	1
jambeaux	jambeau	n	1
jammed	jam	v	0
jammier	jammy	a	1
jammiest	jammy	a	1
jamming	jam	v	0
japanned	japan	v	1
japanning	japan	v	1
jarred	jar	v	1
jarring	jar	v	0
jauntier	jaunty	a	1
jauntiest	jaunty	a	1
jazzier	jazzy	a	1
jazziest	jazzy	a	1
jellied	jelly	v	0
jellified	jellify	v	1
jellyfishes	jellyfish	n	1
jemmied	jemmy	v	1
jerkier	jerky	a	1
jerkiest	jerky	a	1
jerry-built	jerry-build	v	0
jetted	jet	v	1
jetting	jet	v	0
jewelfishes	jewelfish	n	1
jewelled	jewel	v	0
jewelling	jewel	v	1
jewfishes	jewfish	n	1
jibbed	jib	v	1
jibbing	jib	v	1
jigged	jig	v	1
jigging	jig	v	1
jimmied	jimmy	v	1
jingoes	jingo	n	1
jinn	jinni	n	1
jitterbugged	jitterbug	v	1
jitterbugging	jitterbug	v	1
jobbed	job	v	1
jobbing	job	v	1
joes	jo,joe	n	0
jog-trotted	jog-trot	v	1
jog-trotting	jog-trot	v	1
jogged	jog	v	1
jogging	jog	v	0
joined_battle	join_battle	v	0
joined_forces	join_forces	v	0
joining_battle	join_battle	v	0
joining_forces	join_forces	v	0
joins_battle	join_battle	v	0
joins_forces	join_forces	v	0
jointer	jointer	a	0
jollied	jolly	v	1
jollier	jolly	a	1
jolliest	jolly	a	1
jollified	jollify	v	1
jotted	jot	v	1
jotting	jot	v	0
joy-ridden	joy-ride	v	1
joy-rode	joy-ride	v	1
joypopped	joypop	v	1
joypopping	joypop	v	1
judge_advocates_general	judge_advocate_general	n	0
jugged	jug	v	1
jugging	jug	v	1
juicier	juicy	a	1
juiciest	juicy	a	1
jumped_off	jump_off	v	0
jumpier	jumpy	a	1
jumpiest	jumpy	a	1
jumping_off	jump_off	v	0
jumps_off	jump_off	v	0
jura	jus	n	1
justified	justify	v	0
jutted	jut	v	1
jutting	jut	v	0
kaddishim	kaddish	n	1
kalmuck	kalmuc	n	1
kalmucks	kalmuc,kalmuck	n	0
katabases	katabasis	n	1
keeshonden	keeshond	n	1
kenned	ken	v	1
kennelled	kennel	v	1
kennelling	kennel	v	1
kenning	ken	v	0
kent	ken	v	0
kept	keep	v	0
kernelled	kernel	v	1
kernelling	kernel	v	1
kibbutzim	kibbutz	n	1
kidded	kid	v	1
kidding	kid	v	1
kidnapped	kidnap	v	1
kidnapping	kidnap	v	0
killifishes	killifish	n	1
kindlier	kindly	a	1
kindliest	kindly	a	1
kingfishes	kingfish	n	1
kings-of-arms	king-of-arms	n	1
kinkier	kinky	a	1
kinkiest	kinky	a	1
kipped	kip	v	1
kipping	kip	v	1
knapped	knap	v	1
knapping	knap	v	1
kneecapped	kneecap	v	1
kneecapping	kneecap	v	1
knelt	kneel	v	1
knew	know	v	1
knights_bachelor	knight_bachelor	n	0
knights_bachelors	knight_bachelor	n	0
knights_templar	knight_templar	n	0
knights_templars	knight_templar	n	0
knitted	knit	v	0
knitting	knit	v	0
knives	knife	n	1
knobbed	knob	v	0
knobbing	knob	v	1
knotted	knot	v	0
knottier	knotty	a	1
knottiest	knotty	a	1
knotting	knot	v	1
known	know	v	0
knurlier	knurly	a	1
knurliest	knurly	a	1
ko'd	ko	v	0
ko'ing	ko	v	1
ko's	ko	v	1
kohlrabies	kohlrabi	n	1
kookier	kooky	a	1
kookiest	kooky	a	1
kronen	krone	n	1
kroner	krone	n	1
kronur	krona	n	1
krooni	kroon	n	1
kylikes	kylix	n	1
labara	labarum	n	1
labella	labellum	n	1
labelled	label	v	0
labelling	label	v	1
labia	labium	n	1
labra	labrum	n	1
lacier	lacy	a	1
laciest	lacy	a	1
lactobacilli	lactobacillus	n	1
lacunae	lacuna	n	1
lacunaria	lacunar	n	1
laden	lade	v	0
ladies-in-waiting	lady-in-waiting	n	1
ladyfied	ladify	v	1
ladyfies	ladify	v	1
ladyfying	ladify	v	1
lagged	lag	v	1
lagging	lag	v	0
laid	lay	v	0
lain	lie	v	1
lairier	lairy	a	1
lairiest	lairy	a	1
lakier	laky	a	1
lakiest	laky	a	1
lallygagged	lallygag	v	1
lallygagging	lallygag	v	1
lamellae	lamella	n	1
lamiae	lamia	n	1
laminae	lamina	n	1
lammed	lam	v	1
lamming	lam	v	1
lander	lander	a	0
lankier	lanky	a	1
lankiest	lanky	a	1
lapidified	lapidify	v	1
lapilli	lapillus	n	1
lapithae	lapith	n	1
lapped	lap	v	1
lapping	lap	v	0
larvae	larva	n	1
larynges	larynx	n	1
lassoes	lasso	n	1
lathier	lathy	a	1
lathiest	lathy	a	1
lati	lat	n	1
latices	latex	n	1
latifundia	latifundium	n	1
latu	lat	n	1
laurelled	laurel	v	0
laurelling	laurel	v	1
lavaboes	lavabo	n	1
lay	lie	v	0
layed_for	lie_for	v	0
layer	layer	a	0
laying_for	lie_for	v	0
lays_for	lie_for	v	0
lazier	lazy	a	1
laziest	lazy	a	1
leafier	leafy	a	1
leafiest	leafy	a	1
leakier	leaky	a	1
leakiest	leaky	a	1
leant	lean	v	1
leapfrogged	leapfrog	v	1
leapfrogging	leapfrog	v	1
leapt	leap	v	1
learier	leary	a	1
leariest	leary	a	1
learnt	learn	v	1
leaves	leaf,leave	n	0
leaves_undone	leave_undone	v	0
leaving_undone	leave_undone	v	0
lecythi	lecythus	n	1
led	lead	v	0
leer	leer	a	0
leerier	leery	a	1
leeriest	leery	a	1
left	leave	v	0
left-hander	left-hander	a	0
left-winger	left-winger	a	0
left_undone	leave_undone	v	0
leges	lex	n	1
leggier	leggy	a	1
leggiest	leggy	a	1
lei	leu	n	0
lemmata	lemma	n	1
lemnisci	lemniscus	n	1
lenes	lenis	n	1
lengthier	lengthy	a	1
lengthiest	lengthy	a	1
lent	lend	v	0
lentigines	lentigo	n	1
leonides	leonid	n	1
lepidoptera	lepidopteran	n	0
leprosaria	leprosarium	n	1
lepta	lepton	n	1
leptocephali	leptocephalus	n	1
ler	ler	a	0
letting	let	v	0
leucocytozoa	leucocytozoan	n	1
leva	lev	n	1
leveler	leveler	a	0
levelled	level	v	1
levelling	level	v	1
levied	levy	v	1
libelled	libel	v	1
libelling	libel	v	1
librae	libra	n	1
libretti	libretto	n	1
lice	louse	n	1
lieder	lied	n	1
lignified	lignify	v	1
ligulae	ligula	n	1
limbi	limbus	n	1
limier	limy	a	1
limiest	limy	a	1
limina	limen	n	1
limites	limes	n	1
limuli	limulus	n	1
lingoes	lingo	n	1
linguae	lingua	n	1
linguae_francae	lingua_franca	n	0
lionfishes	lionfish	n	1
lipomata	lipoma	n	1
lipped	lip	v	0
lippier	lippy	a	1
lippiest	lippy	a	1
lipping	lip	v	1
liquefied	liquefy	v	0
liquified	liquify	v	0
lire	lira	n	1
liriodendra	liriodendron	n	1
lisente	sente	n	1
listente	sente	n	1
lit	light	v	0
litai	lit,litas	n	0
liter	liter	a	0
litu	litas	n	1
livelier	lively	a	1
liveliest	lively	a	1
liver	liver	a	0
lives	life	n	1
lixivia	lixivium	n	1
loather	loather	a	0
loaves	loaf	n	1
lobbed	lob	v	1
lobbied	lobby	v	1
lobbing	lob	v	1
loci	locus	n	1
loculi	loculus	n	1
loftier	lofty	a	1
loftiest	lofty	a	1
logged	log	v	1
loggie	loggia	n	1
logging	log	v	0
logia	logion	n	1
logier	logy	a	1
logiest	logy	a	1
lomenta	lomentum	n	1
lonelier	lonely	a	1
loneliest	lonely	a	1
loner	loner	a	0
longobardi	longobard	n	1
looked_towards	look_towards	v	0
looking_towards	look_towards	v	0
looks_towards	look_towards	v	0
loonier	loony	a	1
looniest	loony	a	1
loopier	loopy	a	1
loopiest	loopy	a	1
lopped	lop	v	1
lopping	lop	v	1
lordlier	lordly	a	1
lordliest	lordly	a	1
loricae	lorica	n	1
lost	lose	v	0
lotted	lot	v	1
lotting	lot	v	1
loups-garous	loup-garou	n	1
lousier	lousy	a	1
lousiest	lousy	a	1
lovelier	lovely	a	1
loveliest	lovely	a	1
lowlander	lowlander	a	0
lowlier	lowly	a	1
lowliest	lowly	a	1
luba	luba	n	0
lubritoria	lubritorium	n	1
luckier	lucky	a	1
luckiest	lucky	a	1
lugged	lug	v	1
lugging	lug	v	1
lullabied	lullaby	v	1
lumbus	lumbi	n	0
lumina	lumen	n	1
lumpfishes	lumpfish	n	1
lumpier	lumpy	a	1
lumpiest	lumpy	a	1
lungfishes	lungfish	n	1
lunier	luny	a	1
luniest	luny	a	1
lunulae	lunula	n	1
lures	lur,lure	n	0
lustier	lusty	a	1
lustiest	lusty	a	1
lustra	lustre	n	1
lying	lie	v	0
lyings-in	lying-in	n	1
lymphangitides	lymphangitis	n	1
lymphomata	lymphoma	n	1
lymphopoieses	lymphopoiesis	n	1
lyses	lysis	n	1
lyttae	lytta	n	1
maare	maar	n	1
macaronies	macaroni	n	1
maccaronies	maccaroni	n	1
machine-gunned	machine-gun	v	1
machine-gunning	machine-gun	v	1
machzorim	machzor	n	1
macronuclei	macronucleus	n	1
macrosporangia	macrosporangium	n	1
maculae	macula	n	1
madded	mad	v	1
madder	mad	a	0
maddest	mad	a	1
madding	mad	v	1
made	make	v	0
madornos	madrono	n	1
maestri	maestro	n	1
mafiosi	mafioso	n	1
magi	magus	n	0
magmata	magma	n	1
magnificoes	magnifico	n	1
magnified	magnify	v	0
mahzorim	mahzor	n	1
mainer	mainer	a	0
major-axes	major_axis	n	0
major_axes	major_axis	n	0
makuta	likuta	n	1
maligner	maligner	a	0
mallei	malleus	n	1
malleoli	malleolus	n	1
maloti	loti	n	1
maltier	malty	a	1
maltiest	malty	a	1
mamillae	mamilla	n	1
mammae	mamma	n	1
mammillae	mammilla	n	1
mandingoes	mandingo	n	1
mangier	mangy	a	1
mangiest	mangy	a	1
mangoes	mango	n	1
manifestoes	manifesto	n	1
mankier	manky	a	1
mankiest	manky	a	1
manlier	manly	a	1
manliest	manly	a	1
manned	man	v	0
manning	man	v	1
manteaux	manteau	n	1
mantes	mantis	n	1
manubria	manubrium	n	1
manumitted	manumit	v	1
manumitting	manumit	v	1
mapped	map	v	1
mapping	map	v	0
marcelled	marcel	v	1
marcelling	marcel	v	1
marchese	marchesa	n	1
marchesi	marchese	n	1
maremme	maremma	n	1
mariner	mariner	a	0
markkaa	markka	n	1
marred	mar	v	0
married	marry	v	0
marring	mar	v	1
marshalled	marshal	v	1
marshalling	marshal	v	1
marshier	marshy	a	1
marshiest	marshy	a	1
marsupia	marsupium	n	1
marvelled	marvel	v	1
marvelling	marvel	v	1
marvels-of-peru	marvel-of-peru	n	1
mass_media	mass_medium	n	0
masses	mass,masse	n	0
massier	massy	a	1
massiest	massy	a	1
masters-at-arms	master-at-arms	n	1
matrices	matrix	n	1
matted	mat	v	0
matter	matter	a	0
matting	mat	v	0
matzoth	matzo	n	1
maungier	maungy	a	1
maungiest	maungy	a	1
mausolea	mausoleum	n	1
maxillae	maxilla	n	1
maxima	maximum	n	1
mazier	mazy	a	1
maziest	mazy	a	1
mealier	mealy	a	1
mealiest	mealy	a	1
meant	mean	v	1
measlier	measly	a	1
measliest	measly	a	1
meatier	meaty	a	1
meatiest	meaty	a	1
medalled	medal	v	1
medalling	medal	v	1
media	medium	n	1
mediae	media	n	1
mediastina	mediastinum	n	1
medullae	medulla	n	1
medullae_oblongatae	medulla_oblongata	n	0
medusae	medusa	n	1
meeter	meeter	a	0
megara	megaron	n	1
megasporangia	megasporangium	n	1
megilloth	megillah	n	1
meioses	meiosis	n	1
melanomata	melanoma	n	1
melismata	melisma	n	1
mementoes	memento	n	1
memoranda	memorandum	n	0
men	man	n	0
men-at-arms	man-at-arms	n	1
men-o'-war	man-of-war	n	1
men-of-war	man-of-war	n	1
men_of_letters	man_of_letters	n	0
menisci	meniscus	n	1
menservants	manservant	n	1
menstrua	menstruum	n	1
merrier	merry	a	1
merriest	merry	a	1
mesdames	madame	n	1
mesdemoiselles	mademoiselle	n	1
mesentera	mesenteron	n	1
mesothoraces	mesothorax	n	1
messeigneurs	monseigneur	n	1
messier	messy	a	1
messiest	messy	a	1
messieurs	monsieur	n	1
mestizoes	mestizo	n	1
met	meet	v	1
metacarpi	metacarpus	n	1
metalled	metal	v	1
metalling	metal	v	1
metamorphoses	metamorphosis	n	1
metanephroi	metanephros	n	1
metastases	metastasis	n	1
metatarsi	metatarsus	n	1
metatheses	metathesis	n	1
metathoraces	metathorax	n	1
metazoa	metazoan	n	0
metempsychoses	metempsychosis	n	1
metencephala	metencephalon	n	1
metrified	metrify	v	1
mezuzoth	mezuzah	n	1
miasmata	miasma	n	1
mice	mouse	n	1
microanalyses	microanalysis	n	1
micrococci	micrococcus	n	1
micronuclei	micronucleus	n	1
microsporangia	microsporangium	n	1
midrashim	midrash	n	1
midwives	midwife	n	1
miffier	miffy	a	1
miffiest	miffy	a	1
might	may	v	0
mightier	mighty	a	1
mightiest	mighty	a	1
milcher	milcher	a	0
milia	milium	n	1
milieux	milieu	n	1
militated_against	militate_against	v,n	0
militates_against	militate_against	v	0
militating_against	militate_against	v	0
milker	milker	a	0
milkfishes	milkfish	n	1
milkier	milky	a	1
milkiest	milky	a	1
millennia	millennium	n	1
mimicked	mimic	v	1
mimicking	mimic	v	1
minae	mina	n	1
mingier	mingy	a	1
mingiest	mingy	a	1
minified	minify	v	1
minima	minimum	n	1
ministeria	ministerium	n	1
minter	minter	a	0
minutiae	minutia	n	1
minyanim	minyan	n	1
mioses	miosis	n	1
miracidia	miracidium	n	1
miri	mir	n	0
mirkier	mirky	a	1
mirkiest	mirky	a	1
misapplied	misapply	v	1
misbecame	misbecome	v	1
miscarried	miscarry	v	1
misdealt	misdeal	v	1
miser	miser	a	0
misfitted	misfit	v	1
misfitting	misfit	v	1
misgave	misgive	v	1
misgiven	misgive	v	1
mishitting	mishit	v	1
mishnayoth	mishna,mishnah	n	0
mislaid	mislay	v	0
misled	mislead	v	1
mispled	misplead	v	1
misspelt	misspell	v	1
misspent	misspend	v	1
mistaken	mistake	v	0
mistier	misty	a	1
mistiest	misty	a	1
mistook	mistake	v	1
misunderstood	misunderstand	v	0
mitochondria	mitochondrion	n	1
mitzvoth	mitzvah	n	1
mobbed	mob	v	1
mobbing	mob	v	1
mocker	mocker	a	0
modeler	modeler	a	0
modelled	model	v	1
modelling	model	v	0
modest	modest	a	0
modified	modify	v	0
modioli	modiolus	n	1
moduli	modulus	n	1
moldier	moldy	a	1
moldiest	moldy	a	1
mollified	mollify	v	1
molten	melt	v	0
momenta	momentum	n	1
moments_of_truth	moment_of_truth	n	0
